date,x,y,z
2025-03-09 00:00:00.000,-5.392856346383959e-22,2.4902027531175888e-17,-9.67498733970364e-22
2025-03-10 00:00:00.000,-5.556981865013562e-22,2.4901960919167202e-17,1.2451147037898755e-17
2025-03-11 00:00:00.000,-4.546990367008259e-22,2.4902027532623543e-17,-9.736696936760405e-22
2025-03-12 00:00:00.000,-4.1229864137879733e-22,2.4902027533257242e-17,-9.76336398815211e-22
2025-03-13 00:00:00.000,-9.245570922287516e-23,-5.644825801726882e-22,6.225506862674449e-18
2025-03-14 00:00:00.000,-1.9921760544493123e-16,1.2432789996033875e-17,6.217602657375459e-18
2025-03-15 00:00:00.000,0.0,-0.0,-0.0
2025-03-16 00:00:00.000,0.0,-0.0,-0.0
2025-03-17 00:00:00.000,0.0,-0.0,-0.0
2025-03-18 00:00:00.000,-3.916185935281119e-23,6.225506883943816e-18,-2.466369949909468e-22
2025-03-19 00:00:00.000,-1.9921628121212365e-16,-1.8220748743329873e-20,1.548471988348812e-18
2025-03-20 00:00:00.000,-1.9921621945585457e-16,-1.822813210564077e-20,-7.90144142716344e-21
2025-03-21 00:00:00.000,-1.973246435209611e-24,-1.5563809587736408e-18,-7.781798879878812e-19
2025-03-22 00:00:00.000,-1.9921621945584653e-16,-1.8228080188745488e-20,-7.90176386272773e-21
2025-03-23 00:00:00.000,-1.9921564991127209e-16,-6.243732296351407e-18,-7.902288503286236e-21
2025-03-24 00:00:00.000,-1.9921621945817888e-16,-1.8206477054614152e-20,-7.89276247213009e-21
2025-03-25 00:00:00.000,-1.992162194602372e-16,-1.8187446429070478e-20,-7.88468066768777e-21
2025-03-26 00:00:00.000,0.0,-0.0,-0.0
2025-03-27 00:00:00.000,-1.9921621946617272e-16,-1.8132541091645772e-20,-7.861134812481462e-21
2025-03-28 00:00:00.000,2.797103183559689e-22,-2.490192686024538e-17,-6.2259096510848825e-18
2025-03-29 00:00:00.000,0.0,-0.0,-0.0
2025-03-30 00:00:00.000,3.564141031458314e-22,-2.4902027534141198e-17,-9.757906555306108e-22
2025-03-31 00:00:00.000,1.993626167153011e-22,-1.1220632284599598e-21,-1.2451013725749798e-17
2025-04-01 00:00:00.000,4.928524345218744e-22,-2.490209404328549e-17,-1.245088079231215e-17
2025-04-02 00:00:00.000,5.3968363985942475e-22,-2.4902093811842807e-17,-1.2450881253261864e-17
2025-04-03 00:00:00.000,5.8624674622325e-22,-2.4902093561242248e-17,-1.2450881752364299e-17
2025-04-04 00:00:00.000,-1.9921572367085264e-16,-1.77185339648866e-20,-1.2458947043406712e-17
2025-04-05 00:00:00.000,3.0344960003607044e-22,-1.100186102880005e-21,-1.2451013725600421e-17
2025-04-06 00:00:00.000,1.2954996878818144e-21,-4.980405505859425e-17,-1.898286586282887e-21
2025-04-07 00:00:00.000,6.883625832314121e-22,-2.178379405827184e-21,-2.4902027451015812e-17
2025-04-08 00:00:00.000,7.286865650607488e-22,-2.1664763051190096e-21,-2.4902027450906906e-17
2025-04-09 00:00:00.000,-1.9921166713983807e-16,-4.982226420617879e-17,-7.6992318737015e-21
2025-04-10 00:00:00.000,1.6169772005570993e-21,-4.9804055050792085e-17,-1.855897356787418e-21
2025-04-11 00:00:00.000,1.695962730780653e-21,-4.9804055048605006e-17,-1.8440530848544395e-21
2025-04-12 00:00:00.000,1.983816392575834e-21,-4.9804180851952055e-17,-2.4901775994538008e-17
2025-04-13 00:00:00.000,1.852241725094729e-21,-4.980405504396302e-17,-1.818901069993773e-21
2025-04-14 00:00:00.000,1.9295239336623933e-21,-4.980405504151297e-17,-1.8055977811155607e-21
2025-04-15 00:00:00.000,2.2430199457912125e-21,-4.980417806966619e-17,-2.4901781537180568e-17
2025-04-16 00:00:00.000,0.0,-0.0,-0.0
2025-04-17 00:00:00.000,2.4125412504976745e-21,-4.980417603247003e-17,-2.490178559577618e-17
2025-04-18 00:00:00.000,1.1164016808286511e-21,-2.015694253141043e-21,-2.490202744920479e-17
2025-04-19 00:00:00.000,0.0,-0.0,-0.0
2025-04-20 00:00:00.000,-9.960810984964722e-17,-7.915259651682248e-21,-3.431395601933406e-21
2025-04-21 00:00:00.000,-9.960810985690866e-17,-7.837927407863564e-21,-3.397956365602613e-21
2025-04-22 00:00:00.000,-9.960698771621916e-17,-7.997037230911796e-21,-2.4906515870026477e-17
2025-04-23 00:00:00.000,1.2988097459184922e-21,-1.9190105079031534e-21,-2.4902027447997414e-17
2025-04-24 00:00:00.000,-9.959830204274222e-17,-9.96168696695206e-17,-2.4906218667817877e-17
2025-04-25 00:00:00.000,0.0,-0.0,-0.0
2025-04-26 00:00:00.000,0.0,-0.0,-0.0
2025-04-27 00:00:00.000,-9.95912679205794e-17,-1.992246405813582e-16,-7.101127080128195e-21
2025-04-28 00:00:00.000,-9.959883329553089e-17,-9.961738618836152e-17,-4.433766355130761e-21
2025-04-29 00:00:00.000,-9.959880706001594e-17,-9.961741242158459e-17,-4.374932968298681e-21
2025-04-30 00:00:00.000,-9.959878380435494e-17,-9.961743567552045e-17,-4.314777647138234e-21
2025-05-01 00:00:00.000,3.1398193048471598e-21,-3.4688871617433444e-21,-4.980405489184245e-17
2025-05-02 00:00:00.000,3.2030529183426196e-21,-3.417957761873165e-21,-4.9804054891337067e-17
2025-05-03 00:00:00.000,-9.960534441523931e-17,-7.527129144221383e-21,-4.9809585774932743e-17
2025-05-04 00:00:00.000,-9.959719056124879e-17,-9.961710964212658e-17,-4.98078934397603e-17
2025-05-05 00:00:00.000,3.3862275814590967e-21,-3.259791554567787e-21,-4.980405488982319e-17
2025-05-06 00:00:00.000,6.89012722786907e-21,-9.960810994618019e-17,-2.7786725668498046e-21
2025-05-07 00:00:00.000,-9.960532192865374e-17,-7.044247247266436e-21,-4.9809630812467637e-17
2025-05-08 00:00:00.000,7.11930579311995e-21,-9.960810993270789e-17,-2.6822123452476014e-21
2025-05-09 00:00:00.000,-9.96053153753946e-17,-6.792044126924214e-21,-4.980964395217872e-17
2025-05-10 00:00:00.000,-9.959870521988587e-17,-9.961751427167052e-17,-3.6532442753092464e-21
2025-05-11 00:00:00.000,-9.959871187227592e-17,-9.961750762312883e-17,-3.581846647758955e-21
2025-05-12 00:00:00.000,-9.959717209957595e-17,-9.961708842732332e-17,-4.980797278631189e-17
2025-05-13 00:00:00.000,-9.959718322677403e-17,-9.961707471820109e-17,-4.9807977954665434e-17
2025-05-14 00:00:00.000,0.0,-0.0,-0.0
2025-05-15 00:00:00.000,7.854550879908104e-21,-9.960810988643307e-17,-2.3245434108401467e-21
2025-05-16 00:00:00.000,-9.960811005958105e-17,-5.238848553351951e-21,-2.27113429930608e-21
2025-05-17 00:00:00.000,8.995106611996223e-21,-9.960826188585794e-17,-4.9803750972922677e-17
2025-05-18 00:00:00.000,8.137713762737734e-21,-9.960810986736204e-17,-2.1620233791283906e-21
2025-05-19 00:00:00.000,4.113931272089867e-21,-2.4294208119772158e-21,-4.980405488245694e-17
2025-05-20 00:00:00.000,-9.959734333233973e-17,-9.961691136733643e-17,-4.980798450875093e-17
2025-05-21 00:00:00.000,9.392691074713272e-21,-9.960824643126863e-17,-4.980378180893006e-17
2025-05-22 00:00:00.000,8.484306271726418e-21,-9.960810984308071e-17,-1.9366234697374757e-21
2025-05-23 00:00:00.000,9.576076362392135e-21,-9.96082385013676e-17,-4.98037976339147e-17
2025-05-24 00:00:00.000,-9.959750137270447e-17,-9.96167637218241e-17,-4.980796378046476e-17
2025-05-25 00:00:00.000,-9.960537263621817e-17,-4.5409444515842646e-21,-4.980952970252221e-17
2025-05-26 00:00:00.000,4.3961952473330135e-21,-1.9618471269200244e-21,-4.9804054878954607e-17
2025-05-27 00:00:00.000,4.431359783224956e-21,-1.892406531888953e-21,-4.9804054878525177e-17
2025-05-28 00:00:00.000,8.93014182107275e-21,-9.960810981040112e-17,-1.580138259451786e-21
2025-05-29 00:00:00.000,1.0056492682362715e-20,-9.960821400761173e-17,-4.980384652702315e-17
2025-05-30 00:00:00.000,-4.979314129786086e-17,-9.96125847349194e-17,-4.9806018466522296e-17
2025-05-31 00:00:00.000,-4.979315197032462e-17,-9.961257585791692e-17,-4.9806025550917995e-17
2025-06-01 00:00:00.000,0.0,-0.0,-0.0
2025-06-02 00:00:00.000,-4.979318287114817e-17,-9.961255418954394e-17,-4.9806037995039937e-17
2025-06-03 00:00:00.000,4.638035459327424e-21,-1.3935875063606169e-21,-4.980405487616284e-17
2025-06-04 00:00:00.000,1.0424557261472725e-20,-9.960818848615593e-17,-4.9803897494488714e-17
2025-06-05 00:00:00.000,4.6847188489373554e-21,-1.2481039672920434e-21,-4.980405487565189e-17
2025-06-06 00:00:00.000,-4.9804055095154886e-17,-1.1750461423891002e-21,-5.09257139676288e-22
2025-06-07 00:00:00.000,-4.980037535793879e-17,-1.5580008131283973e-21,-4.9807734569077073e-17
2025-06-08 00:00:00.000,-4.9800384640722214e-17,-1.4539577220797464e-21,-4.98077252908093e-17
2025-06-09 00:00:00.000,-2.490202755037932e-17,-4.771727574224395e-22,-2.0683377673695598e-22
2025-06-10 00:00:00.000,-2.488262441803371e-17,-1.992186448731032e-16,-1.5383647809148532e-21
2025-06-11 00:00:00.000,0.0,-0.0,-0.0
2025-06-12 00:00:00.000,-2.4897585962879703e-17,-8.182516030555973e-22,-4.980627565380796e-17
2025-06-13 00:00:00.000,1.9870429261680743e-20,-1.9921610236979932e-16,-4.980452345212987e-17
2025-06-14 00:00:00.000,-2.4902027553785002e-17,-2.913495532058996e-22,-1.2638351289979048e-22
2025-06-15 00:00:00.000,0.0,-0.0,-0.0
2025-06-16 00:00:00.000,-1.2446264144550407e-17,-4.461297861564491e-22,-4.98052422773339e-17
2025-06-17 00:00:00.000,4.8559676675157146e-21,-3.576186319464551e-22,-4.980405487360428e-17
2025-06-18 00:00:00.000,4.861894303399729e-21,-2.82267970847944e-22,-4.980405487351013e-17
2025-06-19 00:00:00.000,4.8664857440371056e-21,-2.0675864022630768e-22,-4.9804054873432414e-17
2025-06-20 00:00:00.000,4.869713308170152e-21,-1.3110159134930787e-22,-4.980405487337355e-17
2025-06-21 00:00:00.000,0.0,-0.0,-0.0
2025-06-22 00:00:00.000,4.8719456124953165e-21,2.0577073312452485e-23,-4.980405487332353e-17
2025-06-23 00:00:00.000,4.870884692060854e-21,9.653714434785209e-23,-4.980405487333799e-17
2025-06-24 00:00:00.000,6.2449922482706935e-18,-1.9921561057491176e-16,2.988657107835437e-22
2025-06-25 00:00:00.000,6.225506888860506e-18,3.1058169226438355e-23,1.3456377898840412e-23
2025-06-26 00:00:00.000,0.0,0.0,0.0
2025-06-27 00:00:00.000,0.0,0.0,0.0
2025-06-28 00:00:00.000,0.0,0.0,0.0
2025-06-29 00:00:00.000,0.0,0.0,0.0
2025-06-30 00:00:00.000,0.0,0.0,0.0
2025-07-01 00:00:00.000,1.9828479204772135e-20,-1.9921634440907773e-16,-4.980355531141549e-17
2025-07-02 00:00:00.000,2.4906466500944785e-17,8.670253122294974e-22,-4.9801835384222604e-17
2025-07-03 00:00:00.000,2.4922044085143222e-17,-1.9921401707206345e-16,-4.9802856259076085e-17
2025-07-04 00:00:00.000,2.4921389508822422e-17,-1.9921379924019895e-16,1.6144239176919137e-21
2025-07-05 00:00:00.000,2.490202754987982e-17,4.986187391503668e-22,2.1617255978302516e-22
2025-07-06 00:00:00.000,4.725288455829212e-21,1.070548143052125e-21,-4.980405487595237e-17
2025-07-07 00:00:00.000,4.9807732015023905e-17,1.6170316585940598e-21,-4.980037791048748e-17
2025-07-08 00:00:00.000,4.980405509398845e-17,1.2159340794643738e-21,5.270353226141805e-22
2025-07-09 00:00:00.000,4.6596780684137086e-21,1.2881728039026702e-21,-4.9804054876980754e-17
2025-07-10 00:00:00.000,1.0365054791509094e-20,-9.960802875777466e-17,-4.9804216963651506e-17
2025-07-11 00:00:00.000,4.9814886488685574e-17,-9.96036836458617e-17,-4.980207547544847e-17
2025-07-12 00:00:00.000,1.0248190013901034e-20,-9.960802022223933e-17,-4.9804234058833373e-17
2025-07-13 00:00:00.000,4.555151639182622e-21,1.5731398375282548e-21,-4.9804054878464706e-17
2025-07-14 00:00:00.000,4.526015102265473e-21,1.6434506363811992e-21,-4.9804054878850545e-17
2025-07-15 00:00:00.000,0.0,0.0,0.0
2025-07-16 00:00:00.000,4.9804055073717295e-17,1.7828561769761815e-21,7.725655279119405e-22
2025-07-17 00:00:00.000,9.908706462454182e-21,-9.960799940366135e-17,-4.9804275764478605e-17
2025-07-18 00:00:00.000,9.83245624100898e-21,-9.960799533964023e-17,-4.980428390758681e-17
2025-07-19 00:00:00.000,4.981363654490514e-17,-9.960331891188472e-17,1.927686297075423e-21
2025-07-20 00:00:00.000,0.0,0.0,0.0
2025-07-21 00:00:00.000,9.586173512934559e-21,-9.960798335681418e-17,-4.980430792110662e-17
2025-07-22 00:00:00.000,8.495368035253462e-21,-9.960810984284869e-17,1.8997124609878793e-21
2025-07-23 00:00:00.000,4.206920613622527e-21,2.257579844894762e-21,-4.980405488277487e-17
2025-07-24 00:00:00.000,8.329888317017707e-21,-9.960810985457495e-17,2.0142210731016814e-21
2025-07-25 00:00:00.000,9.961731563961908e-17,-9.959890391300926e-17,2.928147885445774e-21
2025-07-26 00:00:00.000,9.961088400612126e-17,5.483322920646922e-21,-4.9798506857723355e-17
2025-07-27 00:00:00.000,9.014045865613393e-21,-9.96079603274e-17,-4.9804354086450947e-17
2025-07-28 00:00:00.000,8.908905565315272e-21,-9.960795661413725e-17,-4.980436153183824e-17
2025-07-29 00:00:00.000,9.961895300116674e-17,-9.959922455675639e-17,-4.980013876181309e-17
2025-07-30 00:00:00.000,7.773384561287311e-21,-9.960810989238488e-17,2.3422788113278694e-21
2025-07-31 00:00:00.000,9.961744035274853e-17,-9.959877916215055e-17,3.386170794629323e-21
2025-08-01 00:00:00.000,9.961899420580696e-17,-9.959917709464861e-17,-4.9800151260251396e-17
2025-08-02 00:00:00.000,9.961089541893961e-17,6.438717456601479e-21,-4.9798483914537913e-17
2025-08-03 00:00:00.000,9.961089382428328e-17,6.5677784241808656e-21,-4.979848708744218e-17
2025-08-04 00:00:00.000,9.961089145249083e-17,6.694928979266749e-21,-4.9798491814757944e-17
2025-08-05 00:00:00.000,9.961088831389282e-17,6.820159077845921e-21,-4.979849807583655e-17
2025-08-06 00:00:00.000,7.024811683018864e-21,-9.96081099391524e-17,2.69201571035528e-21
2025-08-07 00:00:00.000,9.960810998515758e-17,6.3189273580698175e-21,2.7388142639352707e-21
2025-08-08 00:00:00.000,0.0,0.0,0.0
2025-08-09 00:00:00.000,0.0,0.0,0.0
2025-08-10 00:00:00.000,3.2776055585419395e-21,3.3173527459107372e-21,-4.980405489328928e-17
2025-08-11 00:00:00.000,0.0,0.0,0.0
2025-08-12 00:00:00.000,9.960810994458088e-17,6.836292605228641e-21,2.9628684193717422e-21
2025-08-13 00:00:00.000,0.0,0.0,0.0
2025-08-14 00:00:00.000,9.96081099284406e-17,7.031457798240698e-21,3.047538208287618e-21
2025-08-15 00:00:00.000,9.961734073980493e-17,-9.959887875542358e-17,4.3683444649360196e-21
2025-08-16 00:00:00.000,9.961879690865214e-17,-9.959927170353575e-17,-4.980035671207262e-17
2025-08-17 00:00:00.000,0.0,0.0,0.0
2025-08-18 00:00:00.000,2.7645360406234167e-21,3.700323566874559e-21,-4.980405489743024e-17
2025-08-19 00:00:00.000,9.961721741357849e-17,-9.959900209437334e-17,4.590342672911747e-21
2025-08-20 00:00:00.000,9.960922457190348e-17,7.806018142098132e-21,-2.489756851352558e-17
2025-08-21 00:00:00.000,1.2783049875312968e-21,1.9140744306048554e-21,-2.4902027449438333e-17
2025-08-22 00:00:00.000,9.960810986630676e-17,7.736782501853477e-21,3.3539758584070117e-21
2025-08-23 00:00:00.000,1.206804141525624e-21,1.9539012185395937e-21,-2.490202744991296e-17
2025-08-24 00:00:00.000,9.960810985189281e-17,7.891428576742581e-21,3.421082547079995e-21
2025-08-25 00:00:00.000,9.961268597569078e-17,-4.979490240586663e-17,3.86071637111377e-21
2025-08-26 00:00:00.000,2.452269892297449e-21,-4.9803935582722223e-17,-2.4902266491427062e-17
2025-08-27 00:00:00.000,0.0,0.0,0.0
2025-08-28 00:00:00.000,1.9921621965005196e-16,1.6343906207648623e-20,7.085180002192178e-21
2025-08-29 00:00:00.000,9.835310442822207e-22,2.0590796608789876e-21,-2.4902027451257508e-17
2025-08-30 00:00:00.000,1.890528916971569e-21,-4.980405504326259e-17,1.798574300587899e-21
2025-08-31 00:00:00.000,2.0274761886845723e-21,-4.980393076719875e-17,-2.490227616056488e-17
2025-09-01 00:00:00.000,8.678896186448978e-22,2.103460922812742e-21,-2.4902027451847058e-17
2025-09-02 00:00:00.000,8.288556090250246e-22,2.117037501830707e-21,-2.490202745202638e-17
2025-09-03 00:00:00.000,7.896020867263488e-22,2.130008824707369e-21,-2.4902027452195852e-17
2025-09-04 00:00:00.000,1.5003209838206063e-21,-4.9804055054393235e-17,1.857230222919509e-21
2025-09-05 00:00:00.000,0.0,0.0,0.0
2025-09-06 00:00:00.000,1.992172339479337e-16,1.7456994040597004e-20,-2.4893912082248493e-17
2025-09-07 00:00:00.000,1.3001019871803278e-21,-4.980424869493966e-17,-1.2450239351161747e-17
2025-09-08 00:00:00.000,0.0,0.0,0.0
2025-09-09 00:00:00.000,1.992167115062002e-16,1.7597191664398763e-20,-1.2443141889114393e-17
2025-09-10 00:00:00.000,2.5472911355211217e-22,1.1021580607918743e-21,-1.245101372651809e-17
2025-09-11 00:00:00.000,4.686953057686065e-22,-2.490202753293115e-17,9.59056030255895e-22
2025-09-12 00:00:00.000,4.2771643921082305e-22,-2.4902027533538708e-17,9.624259489702256e-22
2025-09-13 00:00:00.000,1.9326143713854374e-22,1.1137389691766581e-21,-1.2451013726593378e-17
2025-09-14 00:00:00.000,0.0,0.0,0.0
2025-09-15 00:00:00.000,1.992184796462464e-16,-2.4883946060368305e-17,7.827763641894804e-21
2025-09-16 00:00:00.000,2.6986609799624175e-22,-2.4902127467003656e-17,-6.225107224698587e-18
2025-09-17 00:00:00.000,1.2291871208212142e-22,-1.2450980324157828e-17,-6.22557379478407e-18
2025-09-18 00:00:00.000,0.0,0.0,0.0
2025-09-19 00:00:00.000,0.0,0.0,0.0
2025-09-20 00:00:00.000,2.3330391245487042e-23,-6.225506884093466e-18,2.448588403954396e-22
2025-09-21 00:00:00.000,1.4240075996001757e-23,-6.2254900822021374e-18,-3.112787057717598e-18
2025-09-22 00:00:00.000,1.0645150968900385e-24,-3.112753442062231e-18,1.2258639450935134e-22
2025-09-23 00:00:00.000,1.992163608535422e-16,-1.5382796177600783e-18,7.84672936764019e-21
2025-09-24 00:00:00.000,-5.3397199354366486e-24,1.5563809262244128e-18,7.781799530714013e-19
2025-09-25 00:00:00.000,1.9921593662732107e-16,3.1308553429300013e-18,7.842686215505915e-21
2025-09-26 00:00:00.000,-4.508888040379312e-23,6.225523688237816e-18,3.1127198453524468e-18
2025-09-27 00:00:00.000,-2.546397554713106e-23,2.821270061300948e-22,3.1127534315866975e-18
2025-09-28 00:00:00.000,1.992162194770617e-16,1.8031957034629758e-20,7.816425186217863e-21
2025-09-29 00:00:00.000,-7.207357812192351e-23,5.625458492430027e-22,6.2255068631190884e-18
2025-09-30 00:00:00.000,-8.261326413925398e-23,5.614387449205305e-22,6.225506863088088e-18
2025-10-01 00:00:00.000,0.0,0.0,0.0
2025-10-02 00:00:00.000,-4.1442135907758833e-22,2.4902027533521187e-17,9.68675604217024e-22
2025-10-03 00:00:00.000,1.992162194988291e-16,1.7828642505576193e-20,7.727524888821917e-21
2025-10-04 00:00:00.000,0.0,0.0,0.0
2025-10-05 00:00:00.000,0.0,0.0,0.0
2025-10-06 00:00:00.000,-5.807177488210869e-22,2.490202753069101e-17,9.559282000461452e-22
2025-10-07 00:00:00.000,0.0,0.0,0.0
2025-10-08 00:00:00.000,-3.31503709742829e-22,1.0936219191625872e-21,1.2451013725463384e-17
2025-10-09 00:00:00.000,-3.519721268466923e-22,1.0885897111613786e-21,1.245101372534258e-17
2025-10-10 00:00:00.000,-3.723772237002687e-22,1.0832529579134504e-21,1.2451013725214482e-17
2025-10-11 00:00:00.000,0.0,0.0,0.0
2025-10-12 00:00:00.000,1.9921621956989307e-16,1.7146848867922652e-20,7.432799554490427e-21
2025-10-13 00:00:00.000,-1.7327301536716695e-21,4.9804055047221547e-17,1.8472334992235362e-21
2025-10-14 00:00:00.000,-1.813198153974395e-21,4.9804055044779727e-17,1.835800336632189e-21
2025-10-15 00:00:00.000,-1.8932932261993196e-21,4.980405504224093e-17,1.823780758488818e-21
2025-10-16 00:00:00.000,-1.972970526687903e-21,4.98040550396085e-17,1.8111692759558122e-21
2025-10-17 00:00:00.000,-2.294402977456897e-21,4.980417837093705e-17,2.4901780929950082e-17
2025-10-18 00:00:00.000,-2.1308873470167894e-21,4.9804055034077084e-17,1.7841634230242132e-21
2025-10-19 00:00:00.000,9.96069833709024e-17,8.416380605242496e-21,2.490653310978535e-17
2025-10-20 00:00:00.000,9.960810983238292e-17,8.09607186669184e-21,3.509808602620131e-21
2025-10-21 00:00:00.000,9.960697946376946e-17,8.271292000114486e-21,2.4906548783913444e-17
2025-10-22 00:00:00.000,9.960346330847894e-17,4.981334770838357e-17,3.853136794559057e-21
2025-10-23 00:00:00.000,9.960255669595499e-17,4.981317963227988e-17,2.4905990017425733e-17
