date,distance_to_mercury,distance_to_venus,distance_to_earth,distance_to_sun
2025-01-10,0.6247254786451156,1.0601333422708148,1.4759660923736437,0.5253300167368836
2025-01-11,0.626009828822137,1.076271174092584,1.4920669618288245,0.541392397198746
2025-01-12,0.6259870442499401,1.0922150559027193,1.507470003642358,0.5566057107041954
2025-01-13,0.6247276817225637,1.1079341731352699,1.522203225314072,0.5710116249787274
2025-01-14,0.6222976042435342,1.1234003137347148,1.5362903063068685,0.5846468554794801
2025-01-15,0.6187589416046436,1.1385876276571163,1.5497513767592486,0.5975439124219573
2025-01-16,0.6141709324734044,1.1534723935904272,1.562603629493935,0.6097317032858119
2025-01-17,0.6085906835694392,1.168032800204747,1.5748618080716967,0.6212360240317439
2025-01-18,0.602073874268492,1.1822487445635899,1.586538599174253,0.6320799627874095
2025-01-19,0.5946754312313405,1.1961016489477885,1.5976449500381118,0.6422842347764346
2025-01-20,0.5864501928115484,1.209574295293217,1.608190325055112,0.6518674613637724
2025-01-21,0.5774535826839898,1.2226506766195593,1.6181829138193269,0.6608464044047891
2025-01-22,0.5677423104411746,1.2353158641559019,1.627629800264541,0.6692361641503459
2025-01-23,0.5573751162864159,1.2475558887042464,1.6365371008888574,0.6770503471341045
2025-01-24,0.5464135767332026,1.2593576348245425,1.6449100788234359,0.684301209199814
2025-01-25,0.5349229878436768,1.2707087464280407,1.652753239398396,0.6909997777427708
2025-01-26,0.5229733415660557,1.2815975423384298,1.6600704119405865,0.6971559563049033
2025-01-27,0.5106404093561173,1.2920129412380663,1.6668648227212648,0.7027786148881267
2025-01-28,0.4980069425055672,1.301944394764135,1.673139162281055,0.7078756679913777
2025-01-29,0.485163988380813,1.3113818251353488,1.6788956460652402,0.7124541390327412
2025-01-30,0.4722123159133261,1.3203155708861667,1.6841360734158062,0.716520217962082
2025-01-31,0.45926391525827837,1.328736337237969,1.688861879340171,0.7200793099916106
2025-02-01,0.4464435074314507,1.3366351507497631,1.6930741755843501,0.7231360768768208
2025-02-02,0.43388995221998167,1.3440033172484729,1.6967737770150115,0.7256944712484984
2025-02-03,0.421757379400154,1.3508323839104437,1.6999612130876012,0.7277577660343658
2025-02-04,0.4102157843495983,1.357114102553515,1.7026367234406299,0.7293285772190911
2025-02-05,0.3994507397691474,1.3628403960553048,1.7048002437330911,0.7304088826581604
2025-02-06,0.38966178758562003,1.3680033258961217,1.706451384845749,0.7310000358103765
2025-02-07,0.3810590322711214,1.3725950604425625,1.707589409193401,0.7311027746302956
2025-02-08,0.3738575080939083,1.3766078448576786,1.7082132075816956,0.7307172271421983
2025-02-09,0.36826909426513676,1.380033970938315,1.70832127607585,0.7298429125262059
2025-02-10,0.36449214952275216,1.3828657456133864,1.7079116920680766,0.7284787367156282
2025-02-11,0.362699609719056,1.3850954609402648,1.706982093254417,0.7266229860221656
2025-02-12,0.3630268930489467,1.3867153616853949,1.7055296560490478,0.7242733149679033
2025-02-13,0.3655613809083913,1.387717611342064,1.7035510746173377,0.7214267294968415
2025-02-14,0.37033522886365106,1.388094256656304,1.701042540392723,0.7180795660046329
2025-02-15,0.37732270838900733,1.387837189224389,1.6979997196480092,0.714227464878653
2025-02-16,0.38644232579375676,1.3869381037586812,1.6944177274383165,0.7098653383680622
2025-02-17,0.3975629493927615,1.385388452204935,1.6902910956758141,0.7049873321472555
2025-02-18,0.41051247046116646,1.383179392895468,1.6856137332573011,0.6995867799453166
2025-02-19,0.4250873239016654,1.3803017330182863,1.6803788756404763,0.693656149685738
2025-02-20,0.4410614599044552,1.376745865122948,1.674579024401092,0.6871869820732166
2025-02-21,0.4581938742131559,1.3725016943632682,1.6682058737406236,0.6801698184775242
2025-02-22,0.47623435576348083,1.3675585541794661,1.6612502224327448,0.6725941160964956
2025-02-23,0.4949275430292183,1.36190510942135,1.6537018712447915,0.6644481497170606
2025-02-24,0.5140156396778466,1.3555292436332966,1.6455495038269392,0.6557188971964729
2025-02-25,0.5332402472678445,1.3484179269116152,1.636780549114886,0.64639190561471
2025-02-26,0.5523437691993572,1.3405570599080323,1.6273810223978142,0.6364511344222006
2025-02-27,0.5710707690861025,1.3319312882259744,1.6173353395489944,0.6258787708599107
2025-02-28,0.5891695594026015,1.3225237799261977,1.6066260944929902,0.6146550118223886
2025-03-01,0.6063941716078811,1.3123159565706166,1.5952337841107773,0.6027578046412975
2025-03-02,0.6225067295865601,1.301287165391879,1.5831364596694142,0.5901625373080019
2025-03-03,0.6372801244382813,1.2894142759573008,1.57030928038082,0.5768416657073863
2025-03-04,0.6505007824269601,1.2766711792386622,1.5567239430783302,0.5627642618891741
2025-03-05,0.661971240504296,1.263028157930715,1.5423479577445944,0.5478954611346145
2025-03-06,0.6715122087538852,1.2484510882773865,1.527143733339679,0.5321957814563834
2025-03-07,0.6789638010108627,1.2329004104688337,1.5110674142947316,0.5156202723964475
2025-03-08,0.6841856642832554,1.216329789172431,1.4940673895046503,0.49811744543130787
2025-03-09,0.6870557909499169,1.198684334608027,1.4760823387723434,0.479627903596958
2025-03-10,0.6874678615202003,1.179898208353956,1.45703863192348,0.4600825701544075
2025-03-11,0.6853269686164084,1.1598913279997638,1.4368467817154678,0.4394003528543459
2025-03-12,0.6805435092285366,1.1385647349547818,1.4153964995289432,0.417485013503468
2025-03-13,0.6730248183600831,1.1157939101371892,1.392549619491161,0.3942208825456737
2025-03-14,0.6626636740129812,1.0914188357689394,1.368129666629097,0.36946685541729213
2025-03-15,0.6493219232313345,1.0652286809973894,1.3419059231432517,0.34304775121439285
2025-03-16,0.6328057292766067,1.0369371821495583,1.3135680524315552,0.31474150224818875
2025-03-17,0.6128252044237981,1.0061409409977888,1.2826835509994339,0.28425952054879455
2025-03-18,0.5889225629889769,0.9722440474038802,1.24862170145862,0.2512155958065398
2025-03-19,0.560330703079278,0.9343100112259243,1.2104061069340268,0.2150755399401414
2025-03-20,0.5256590411199744,0.8907375137138096,1.166396863646358,0.17507933315409385
2025-03-21,0.48208320470150373,0.8384439821616813,1.1135084209978052,0.1301815751551343
2025-03-22,0.42301413769934854,0.7706073288655427,1.0451584813502546,0.07994879730436083
2025-03-23,0.347163920514731,0.6858178944350855,0.9617057563563403,0.046140863611663696
2025-03-24,0.34748588099658806,0.6736869691945271,0.9517620045045887,0.0867592209711016
2025-03-25,0.382705305671502,0.6986563926422308,0.9776794268872957,0.13643213747415903
2025-03-26,0.41824416765906236,0.7276359506847189,1.007659966207089,0.18061694958024077
2025-03-27,0.4501756944387404,0.7556704162579303,1.037025157328816,0.22004992961173286
2025-03-28,0.4782704122942554,0.7817658087183477,1.0648050343073006,0.2557433824537351
2025-03-29,0.5028477278608777,0.8057641658837407,1.0908152865582303,0.28842221932477013
2025-03-30,0.5242764900387374,0.8277303885142456,1.1150876535407248,0.3185972544326595
2025-03-31,0.542883566401499,0.8477887892670053,1.1377165703297671,0.3466394359554011
2025-04-01,0.558943665572014,0.8660724415625956,1.1588103068593547,0.3728270958472275
2025-04-02,0.5726859877045493,0.8827068779498002,1.178474290886633,0.3973751681757664
2025-04-03,0.5843030488864823,0.8978054709771136,1.1968056404644454,0.4204537102125443
2025-04-04,0.5939583866245982,0.9114689767098583,1.2138918711354598,0.4422000415793213
2025-04-05,0.6017926745874409,0.9237865172168761,1.2298111793323643,0.46272696602655283
2025-04-06,0.6079284472368629,0.9348369678276852,1.2446332804087104,0.48212850548135827
2025-04-07,0.612473741091054,0.9446903554946384,1.2584203863212264,0.5004840061639754
2025-04-08,0.6155249228330992,0.9534091283998655,1.2712281553017841,0.5178611469778958
