Date,Velocity
2022-05-31 00:07:54.723594+00:00,108.55011278870062
2022-06-06 06:19:46.811661+00:00,76.75268549790724
2022-06-12 12:31:38.899736+00:00,47.71943278530526
2022-06-18 18:43:30.987819+00:00,34.98453163550453
2022-06-25 00:55:23.075906+00:00,26.922155451567992
2022-07-01 07:07:15.163996+00:00,21.14403669499961
2022-07-07 13:19:07.252088+00:00,16.931858786065508
2022-07-13 19:30:59.340179+00:00,14.210456999804187
2022-07-20 01:42:51.428267+00:00,13.23554448221046
2022-07-26 07:54:43.516351+00:00,14.191982365632388
2022-08-01 14:06:35.604429+00:00,16.897846741532625
2022-08-07 20:18:27.692498+00:00,21.09584073961403
2022-08-14 02:30:19.780558+00:00,26.85658010112282
2022-08-20 08:42:11.868605+00:00,34.88957053440633
2022-08-26 14:54:03.956641+00:00,47.55376376180659
2022-09-01 21:05:56.044661+00:00,76.23954928826113
2022-09-08 03:17:48.132666+00:00,109.89460723499472
2022-09-14 09:29:40.220654+00:00,55.46156722996094
2022-09-20 15:41:32.308625+00:00,39.120837456617075
2022-09-26 21:53:24.396577+00:00,29.705167161142867
2022-10-03 04:05:16.484511+00:00,23.178428232428853
2022-10-09 10:17:08.572425+00:00,18.394585769567033
2022-10-15 16:29:00.660320+00:00,15.076451456052867
2022-10-21 22:40:52.748196+00:00,13.387267900538221
2022-10-28 04:52:44.836053+00:00,13.596623526523116
2022-11-03 11:04:36.923893+00:00,15.661720962997892
2022-11-09 17:16:29.011715+00:00,19.2970512153566
2022-11-15 23:28:21.099520+00:00,24.41169600215855
2022-11-22 05:40:13.187311+00:00,31.416068753855583
2022-11-28 11:52:05.275089+00:00,41.78396250282459
2022-12-04 18:03:57.362854+00:00,61.12379704025442
2022-12-11 00:15:49.450609+00:00,151.64506213794374
2022-12-17 06:27:41.538357+00:00,66.84482996820009
2022-12-23 12:39:33.626098+00:00,44.183580488124484
2022-12-29 18:51:25.713835+00:00,32.90014066673605
2023-01-05 01:03:17.801570+00:00,25.467024356025203
2023-01-11 07:15:09.889305+00:00,20.073374074367933
2023-01-17 13:27:01.977044+00:00,16.186292309238656
2023-01-23 19:38:54.064786+00:00,13.829233227030523
2023-01-30 01:50:46.152536+00:00,13.283784689577484
2023-02-05 08:02:38.240295+00:00,14.65912173695817
2023-02-11 14:14:30.328064+00:00,17.71510045399419
2023-02-17 20:26:22.415846+00:00,22.240538731809334
2023-02-24 02:38:14.503641+00:00,28.417001471766437
2023-03-02 08:50:06.591452+00:00,37.17848820245788
2023-03-08 15:01:58.679280+00:00,51.688441971861465
2023-03-14 21:13:50.767126+00:00,91.05599159644557
2023-03-21 03:25:42.854989+00:00,87.02183415741999
2023-03-27 09:37:34.942872+00:00,50.68527682772463
2023-04-02 15:49:27.030773+00:00,36.63864174442604
2023-04-08 22:01:19.118694+00:00,28.05299678747361
2023-04-15 04:13:11.206634+00:00,21.974243063638063
2023-04-21 10:25:03.294593+00:00,17.52365333236731
2023-04-27 16:36:55.382569+00:00,14.546018976927042
2023-05-03 22:48:47.470563+00:00,13.264649543482172
2023-05-10 05:00:39.558574+00:00,13.908287572158338
2023-05-16 11:12:31.646599+00:00,16.349312895900546
2023-05-22 17:24:23.734639+00:00,20.310063656752657
2023-05-28 23:36:15.822691+00:00,25.788370478107165
2023-06-04 05:48:07.910754+00:00,33.356210824924744
2023-06-10 11:59:59.998827+00:00,44.93949608901453
2023-06-16 18:11:52.086906+00:00,68.79465290761289
2023-06-23 00:23:44.174992+00:00,140.08060885450328
2023-06-29 06:35:36.263081+00:00,59.663718607268194
2023-07-05 12:47:28.351173+00:00,41.12606094781131
2023-07-11 18:59:20.439264+00:00,30.999955872633763
2023-07-18 01:11:12.527354+00:00,24.113618366207664
2023-07-24 07:23:04.615440+00:00,19.078627406879733
2023-07-30 13:34:56.703520+00:00,15.517715745660448
2023-08-05 19:46:48.791592+00:00,13.539955986368566
2023-08-12 01:58:40.879656+00:00,13.429069054603472
2023-08-18 08:10:32.967708+00:00,15.207233281544807
2023-08-24 14:22:25.055748+00:00,16.276804581260294
2023-08-30 20:34:17.143774+00:00,20.777505901698625
2023-09-06 02:46:09.231785+00:00,26.978332088771168
2023-09-12 08:58:01.319779+00:00,35.723462613326596
2023-09-18 15:09:53.407756+00:00,50.0248451129075
2023-09-24 21:21:45.495715+00:00,88.02399714692592
2023-10-01 03:33:37.583656+00:00,86.97545251886648
2023-10-07 09:45:29.671577+00:00,49.7670825669725
2023-10-13 15:57:21.759479+00:00,35.58351548731309
